path,control_profile,apply_safety_filter_to_final_control,apply_safety_filter_to_nominal_trajectory,apply_safety_filter_to_samples,cost_from_obstacles_or_BRT,mppi_samples,mppi_horizon,save_samples,init_state,goal_state,goal_state_threshold,timestep,trial_max_duration,mppi_temperature,mppi_angvel_control_noise_mean,mppi_angvel_control_noise_stddev,mppi_initial_control_is_mean,brt_filename,safety_filter_type,safety_filter_value_threshold,dynamics_name,state_dim,state_labels,control_dim,control_labels,dynamics_linvel,dynamics_angvel_min,dynamics_angvel_max,Phi_terminal_state_cost_weights,Q_running_state_cost_weights,action_cost_weights,crashed,goal_reached,time_elapsed,total_cost,terminal_state,control_compute_time_avg,control_compute_time_std,apply_safety_filter_to_final_chosen_control,final_safety_filter
experiments_sep_24/exp_samples-0250_trial-018_control-1,Vanilla MPPI with BRT costs,False,False,False,brt,250,25,True,"[0.398505, -3.721347, 0.72322]","[-0.262249, 4.134175, 0]",0.1,0.02,15,5.0,0.0,8.0,False,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"['x', 'y', 'theta']",1,['angvel'],4.0,-6.0,6.0,"[0.0, 0.0, 0.0]","[1.0, 1.0, 0.0]",0.2,False,True,9.58,11213.24491,"[-0.34493912943579363, 4.154003056807383, 0.658639973977035]",False,False,,
experiments_sep_24/exp_samples-0250_trial-018_control-2,Filtered MPPI with obstacle costs,,False,False,obs,250,25,True,"[0.398505, -3.721347, 0.72322]","[-0.262249, 4.134175, 0]",0.1,0.02,15,5.0,0.0,8.0,False,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"['x', 'y', 'theta']",1,['angvel'],4.0,-6.0,6.0,"[0.0, 0.0, 0.0]","[1.0, 1.0, 0.0]",0.2,False,True,11.5,12794.53047,"[-0.2299364258963732, 4.0918992860076235, 3.091059255845475]",False,False,False,True
experiments_sep_24/exp_samples-0250_trial-018_control-3,Filtered MPPI with BRT costs,,False,False,brt,250,25,True,"[0.398505, -3.721347, 0.72322]","[-0.262249, 4.134175, 0]",0.1,0.02,15,5.0,0.0,8.0,False,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"['x', 'y', 'theta']",1,['angvel'],4.0,-6.0,6.0,"[0.0, 0.0, 0.0]","[1.0, 1.0, 0.0]",0.2,False,True,9.58,11213.24491,"[-0.34493912943579363, 4.154003056807383, 0.658639973977035]",False,False,False,True
experiments_sep_24/exp_samples-0250_trial-018_control-4,Sample-safe MPPI (our method),,False,True,obs,250,25,True,"[0.398505, -3.721347, 0.72322]","[-0.262249, 4.134175, 0]",0.1,0.02,15,5.0,0.0,8.0,False,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"['x', 'y', 'theta']",1,['angvel'],4.0,-6.0,6.0,"[0.0, 0.0, 0.0]","[1.0, 1.0, 0.0]",0.2,False,False,14.98,11125.85871,"[4.382766958136243, 3.389570206406492, 2.363871944368169]",False,False,False,True
experiments_sep_24/exp_samples-0250_trial-019_control-0,Vanilla MPPI with obstacle costs,False,False,False,obs,250,25,True,"[-1.691336, -3.938756, 1.332035]","[3.56241, -3.288664, 0]",0.1,0.02,15,5.0,0.0,8.0,False,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"['x', 'y', 'theta']",1,['angvel'],4.0,-6.0,6.0,"[0.0, 0.0, 0.0]","[1.0, 1.0, 0.0]",0.2,False,True,1.68,1124.71342,"[3.5606461688258477, -3.239195943020908, -1.0288987236124796]",False,False,,
experiments_sep_24/exp_samples-0250_trial-019_control-1,Vanilla MPPI with BRT costs,False,False,False,brt,250,25,True,"[-1.691336, -3.938756, 1.332035]","[3.56241, -3.288664, 0]",0.1,0.02,15,5.0,0.0,8.0,False,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"['x', 'y', 'theta']",1,['angvel'],4.0,-6.0,6.0,"[0.0, 0.0, 0.0]","[1.0, 1.0, 0.0]",0.2,False,True,1.68,1147.02609,"[3.508726178739102, -3.218289694049455, -1.2057920905423811]",False,False,,
experiments_sep_24/exp_samples-0250_trial-019_control-2,Filtered MPPI with obstacle costs,,False,False,obs,250,25,True,"[-1.691336, -3.938756, 1.332035]","[3.56241, -3.288664, 0]",0.1,0.02,15,5.0,0.0,8.0,False,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"['x', 'y', 'theta']",1,['angvel'],4.0,-6.0,6.0,"[0.0, 0.0, 0.0]","[1.0, 1.0, 0.0]",0.2,False,True,1.68,1124.71342,"[3.5606461688258477, -3.239195943020908, -1.0288987236124796]",False,False,False,True
experiments_sep_24/exp_samples-0250_trial-019_control-3,Filtered MPPI with BRT costs,,False,False,brt,250,25,True,"[-1.691336, -3.938756, 1.332035]","[3.56241, -3.288664, 0]",0.1,0.02,15,5.0,0.0,8.0,False,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"['x', 'y', 'theta']",1,['angvel'],4.0,-6.0,6.0,"[0.0, 0.0, 0.0]","[1.0, 1.0, 0.0]",0.2,False,True,1.68,1147.02609,"[3.508726178739102, -3.218289694049455, -1.2057920905423811]",False,False,False,True
experiments_sep_24/exp_samples-0250_trial-019_control-4,Sample-safe MPPI (our method),,False,True,obs,250,25,True,"[-1.691336, -3.938756, 1.332035]","[3.56241, -3.288664, 0]",0.1,0.02,15,5.0,0.0,8.0,False,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"['x', 'y', 'theta']",1,['angvel'],4.0,-6.0,6.0,"[0.0, 0.0, 0.0]","[1.0, 1.0, 0.0]",0.2,False,True,1.68,1134.96153,"[3.5354189969441396, -3.207890693709134, -1.0925045457532292]",False,False,False,True
experiments_sep_24/exp_samples-0250_trial-020_control-0,Vanilla MPPI with obstacle costs,False,False,False,obs,250,25,True,"[4.084563, -1.79165, 0.492546]","[1.07831, 3.755842, 0]",0.1,0.02,15,5.0,0.0,8.0,False,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"['x', 'y', 'theta']",1,['angvel'],4.0,-6.0,6.0,"[0.0, 0.0, 0.0]","[1.0, 1.0, 0.0]",0.2,False,False,14.98,15198.94327,"[4.3595927525051925, 1.756969335295835, 2.7687567063696807]",False,False,,
experiments_sep_24/exp_samples-0250_trial-020_control-1,Vanilla MPPI with BRT costs,False,False,False,brt,250,25,True,"[4.084563, -1.79165, 0.492546]","[1.07831, 3.755842, 0]",0.1,0.02,15,5.0,0.0,8.0,False,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"['x', 'y', 'theta']",1,['angvel'],4.0,-6.0,6.0,"[0.0, 0.0, 0.0]","[1.0, 1.0, 0.0]",0.2,False,False,14.98,121982.40583,"[-3.4627538407690523, 6.686297553764775, -0.10435509280967725]",False,False,,
experiments_sep_24/exp_samples-0250_trial-020_control-2,Filtered MPPI with obstacle costs,,False,False,obs,250,25,True,"[4.084563, -1.79165, 0.492546]","[1.07831, 3.755842, 0]",0.1,0.02,15,5.0,0.0,8.0,False,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"['x', 'y', 'theta']",1,['angvel'],4.0,-6.0,6.0,"[0.0, 0.0, 0.0]","[1.0, 1.0, 0.0]",0.2,False,True,4.42,2720.12493,"[1.1584116645084181, 3.760386548906645, 2.975316648539053]",False,False,False,True
experiments_sep_24/exp_samples-0250_trial-020_control-3,Filtered MPPI with BRT costs,,False,False,brt,250,25,True,"[4.084563, -1.79165, 0.492546]","[1.07831, 3.755842, 0]",0.1,0.02,15,5.0,0.0,8.0,False,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"['x', 'y', 'theta']",1,['angvel'],4.0,-6.0,6.0,"[0.0, 0.0, 0.0]","[1.0, 1.0, 0.0]",0.2,False,False,14.98,13887.1145,"[0.5821407476806884, 2.0660007637821853, 2.4863688123925467]",False,False,False,True
experiments_sep_24/exp_samples-0250_trial-020_control-4,Sample-safe MPPI (our method),,False,True,obs,250,25,True,"[4.084563, -1.79165, 0.492546]","[1.07831, 3.755842, 0]",0.1,0.02,15,5.0,0.0,8.0,False,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"['x', 'y', 'theta']",1,['angvel'],4.0,-6.0,6.0,"[0.0, 0.0, 0.0]","[1.0, 1.0, 0.0]",0.2,False,True,2.1,1669.11471,"[1.0009605956465106, 3.808385033876777, 0.07720598048863092]",False,False,False,True
experiments_sep_24/exp_samples-0250_trial-021_control-0,Vanilla MPPI with obstacle costs,False,False,False,obs,250,25,True,"[1.383711, -3.729183, -1.668794]","[3.205804, 3.409686, 0]",0.1,0.02,15,5.0,0.0,8.0,False,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"['x', 'y', 'theta']",1,['angvel'],4.0,-6.0,6.0,"[0.0, 0.0, 0.0]","[1.0, 1.0, 0.0]",0.2,False,True,2.7,4645.58146,"[3.188157438980611, 3.365986302390961, 1.4457519995887322]",False,False,,
experiments_sep_24/exp_samples-0250_trial-021_control-1,Vanilla MPPI with BRT costs,False,False,False,brt,250,25,True,"[1.383711, -3.729183, -1.668794]","[3.205804, 3.409686, 0]",0.1,0.02,15,5.0,0.0,8.0,False,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"['x', 'y', 'theta']",1,['angvel'],4.0,-6.0,6.0,"[0.0, 0.0, 0.0]","[1.0, 1.0, 0.0]",0.2,False,True,2.62,4412.86191,"[3.1796337491165096, 3.3322747263253185, 1.5071794026756224]",False,False,,
experiments_sep_24/exp_samples-0250_trial-021_control-2,Filtered MPPI with obstacle costs,,False,False,obs,250,25,True,"[1.383711, -3.729183, -1.668794]","[3.205804, 3.409686, 0]",0.1,0.02,15,5.0,0.0,8.0,False,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"['x', 'y', 'theta']",1,['angvel'],4.0,-6.0,6.0,"[0.0, 0.0, 0.0]","[1.0, 1.0, 0.0]",0.2,False,True,2.7,4645.58146,"[3.188157438980611, 3.365986302390961, 1.4457519995887322]",False,False,False,True
experiments_sep_24/exp_samples-0250_trial-021_control-3,Filtered MPPI with BRT costs,,False,False,brt,250,25,True,"[1.383711, -3.729183, -1.668794]","[3.205804, 3.409686, 0]",0.1,0.02,15,5.0,0.0,8.0,False,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"['x', 'y', 'theta']",1,['angvel'],4.0,-6.0,6.0,"[0.0, 0.0, 0.0]","[1.0, 1.0, 0.0]",0.2,False,True,2.62,4412.86191,"[3.1796337491165096, 3.3322747263253185, 1.5071794026756224]",False,False,False,True
experiments_sep_24/exp_samples-0250_trial-021_control-4,Sample-safe MPPI (our method),,False,True,obs,250,25,True,"[1.383711, -3.729183, -1.668794]","[3.205804, 3.409686, 0]",0.1,0.02,15,5.0,0.0,8.0,False,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"['x', 'y', 'theta']",1,['angvel'],4.0,-6.0,6.0,"[0.0, 0.0, 0.0]","[1.0, 1.0, 0.0]",0.2,False,True,2.66,4370.04994,"[3.170153346870196, 3.3826418359005626, 1.4374180866205597]",False,False,False,True
experiments_sep_24/exp_samples-0250_trial-022_control-0,Vanilla MPPI with obstacle costs,False,False,False,obs,250,25,True,"[3.514009, -0.074734, -1.6998]","[-0.309436, 4.151271, 0]",0.1,0.02,15,5.0,0.0,8.0,False,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"['x', 'y', 'theta']",1,['angvel'],4.0,-6.0,6.0,"[0.0, 0.0, 0.0]","[1.0, 1.0, 0.0]",0.2,True,False,0.22,459.22682,"[3.1956440749223973, -0.9763499572220944, -1.8654853263071038]",False,False,,
experiments_sep_24/exp_samples-0250_trial-022_control-1,Vanilla MPPI with BRT costs,False,False,False,brt,250,25,True,"[3.514009, -0.074734, -1.6998]","[-0.309436, 4.151271, 0]",0.1,0.02,15,5.0,0.0,8.0,False,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"['x', 'y', 'theta']",1,['angvel'],4.0,-6.0,6.0,"[0.0, 0.0, 0.0]","[1.0, 1.0, 0.0]",0.2,True,False,0.16,60352.433,"[3.438040865174168, -0.7833597160336324, -1.9291804419626213]",False,False,,
experiments_sep_24/exp_samples-0250_trial-022_control-2,Filtered MPPI with obstacle costs,,False,False,obs,250,25,True,"[3.514009, -0.074734, -1.6998]","[-0.309436, 4.151271, 0]",0.1,0.02,15,5.0,0.0,8.0,False,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"['x', 'y', 'theta']",1,['angvel'],4.0,-6.0,6.0,"[0.0, 0.0, 0.0]","[1.0, 1.0, 0.0]",0.2,False,True,4.0,6746.3427,"[-0.37201411896512965, 4.138313616403669, 0.7800494613286535]",False,False,False,True
experiments_sep_24/exp_samples-0250_trial-022_control-3,Filtered MPPI with BRT costs,,False,False,brt,250,25,True,"[3.514009, -0.074734, -1.6998]","[-0.309436, 4.151271, 0]",0.1,0.02,15,5.0,0.0,8.0,False,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"['x', 'y', 'theta']",1,['angvel'],4.0,-6.0,6.0,"[0.0, 0.0, 0.0]","[1.0, 1.0, 0.0]",0.2,False,True,10.26,14274.05877,"[-0.3709779538848234, 4.16235026621278, 0.7838882528320523]",False,False,False,True
experiments_sep_24/exp_samples-0250_trial-022_control-4,Sample-safe MPPI (our method),,False,True,obs,250,25,True,"[3.514009, -0.074734, -1.6998]","[-0.309436, 4.151271, 0]",0.1,0.02,15,5.0,0.0,8.0,False,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"['x', 'y', 'theta']",1,['angvel'],4.0,-6.0,6.0,"[0.0, 0.0, 0.0]","[1.0, 1.0, 0.0]",0.2,False,True,6.72,6854.42592,"[-0.2424391200724435, 4.115327606615885, 3.051174146502504]",False,False,False,True
experiments_sep_24/exp_samples-0250_trial-023_control-0,Vanilla MPPI with obstacle costs,False,False,False,obs,250,25,True,"[-3.42777, 0.473219, 2.697868]","[3.552958, -2.594767, 0]",0.1,0.02,15,5.0,0.0,8.0,False,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"['x', 'y', 'theta']",1,['angvel'],4.0,-6.0,6.0,"[0.0, 0.0, 0.0]","[1.0, 1.0, 0.0]",0.2,False,True,3.34,6168.59061,"[3.613089646147656, -2.633757268353748, -2.395510314456165]",False,False,,
experiments_sep_24/exp_samples-0250_trial-023_control-1,Vanilla MPPI with BRT costs,False,False,False,brt,250,25,True,"[-3.42777, 0.473219, 2.697868]","[3.552958, -2.594767, 0]",0.1,0.02,15,5.0,0.0,8.0,False,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"['x', 'y', 'theta']",1,['angvel'],4.0,-6.0,6.0,"[0.0, 0.0, 0.0]","[1.0, 1.0, 0.0]",0.2,False,True,3.3200000000000003,6242.60889,"[3.5821628908137444, -2.560868493991565, -2.1407486921565195]",False,False,,
experiments_sep_24/exp_samples-0250_trial-023_control-2,Filtered MPPI with obstacle costs,,False,False,obs,250,25,True,"[-3.42777, 0.473219, 2.697868]","[3.552958, -2.594767, 0]",0.1,0.02,15,5.0,0.0,8.0,False,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"['x', 'y', 'theta']",1,['angvel'],4.0,-6.0,6.0,"[0.0, 0.0, 0.0]","[1.0, 1.0, 0.0]",0.2,False,True,3.34,6212.70033,"[3.5963848733326866, -2.6217968134867338, -2.382688230365025]",False,False,False,True
experiments_sep_24/exp_samples-0250_trial-023_control-3,Filtered MPPI with BRT costs,,False,False,brt,250,25,True,"[-3.42777, 0.473219, 2.697868]","[3.552958, -2.594767, 0]",0.1,0.02,15,5.0,0.0,8.0,False,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"['x', 'y', 'theta']",1,['angvel'],4.0,-6.0,6.0,"[0.0, 0.0, 0.0]","[1.0, 1.0, 0.0]",0.2,False,True,3.3200000000000003,6242.60889,"[3.5821628908137444, -2.560868493991565, -2.1407486921565195]",False,False,False,True
experiments_sep_24/exp_samples-0250_trial-023_control-4,Sample-safe MPPI (our method),,False,True,obs,250,25,True,"[-3.42777, 0.473219, 2.697868]","[3.552958, -2.594767, 0]",0.1,0.02,15,5.0,0.0,8.0,False,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"['x', 'y', 'theta']",1,['angvel'],4.0,-6.0,6.0,"[0.0, 0.0, 0.0]","[1.0, 1.0, 0.0]",0.2,False,True,2.7800000000000002,5100.48771,"[3.51787567739517, -2.5550430710217285, -0.36898038154315316]",False,False,False,True
experiments_sep_24/exp_samples-0250_trial-024_control-0,Vanilla MPPI with obstacle costs,False,False,False,obs,250,25,True,"[3.949637, 3.675756, -0.809796]","[3.555349, -3.104926, 0]",0.1,0.02,15,5.0,0.0,8.0,False,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"['x', 'y', 'theta']",1,['angvel'],4.0,-6.0,6.0,"[0.0, 0.0, 0.0]","[1.0, 1.0, 0.0]",0.2,False,True,1.94,1906.21896,"[3.600393390305249, -3.0376143852506505, -2.12775764990901]",False,False,,
experiments_sep_24/exp_samples-0250_trial-024_control-1,Vanilla MPPI with BRT costs,False,False,False,brt,250,25,True,"[3.949637, 3.675756, -0.809796]","[3.555349, -3.104926, 0]",0.1,0.02,15,5.0,0.0,8.0,False,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"['x', 'y', 'theta']",1,['angvel'],4.0,-6.0,6.0,"[0.0, 0.0, 0.0]","[1.0, 1.0, 0.0]",0.2,False,True,1.9000000000000001,1880.04785,"[3.570284247566959, -3.018769672362836, -2.0140674782402725]",False,False,,
experiments_sep_24/exp_samples-0250_trial-024_control-2,Filtered MPPI with obstacle costs,,False,False,obs,250,25,True,"[3.949637, 3.675756, -0.809796]","[3.555349, -3.104926, 0]",0.1,0.02,15,5.0,0.0,8.0,False,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"['x', 'y', 'theta']",1,['angvel'],4.0,-6.0,6.0,"[0.0, 0.0, 0.0]","[1.0, 1.0, 0.0]",0.2,False,True,1.94,1906.21896,"[3.600393390305249, -3.0376143852506505, -2.12775764990901]",False,False,False,True
experiments_sep_24/exp_samples-0250_trial-024_control-3,Filtered MPPI with BRT costs,,False,False,brt,250,25,True,"[3.949637, 3.675756, -0.809796]","[3.555349, -3.104926, 0]",0.1,0.02,15,5.0,0.0,8.0,False,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"['x', 'y', 'theta']",1,['angvel'],4.0,-6.0,6.0,"[0.0, 0.0, 0.0]","[1.0, 1.0, 0.0]",0.2,False,True,1.9000000000000001,1880.04785,"[3.570284247566959, -3.018769672362836, -2.0140674782402725]",False,False,False,True
experiments_sep_24/exp_samples-0250_trial-024_control-4,Sample-safe MPPI (our method),,False,True,obs,250,25,True,"[3.949637, 3.675756, -0.809796]","[3.555349, -3.104926, 0]",0.1,0.02,15,5.0,0.0,8.0,False,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"['x', 'y', 'theta']",1,['angvel'],4.0,-6.0,6.0,"[0.0, 0.0, 0.0]","[1.0, 1.0, 0.0]",0.2,False,True,1.94,1895.93917,"[3.618742305112788, -3.0329364560548346, -2.241508417278932]",False,False,False,True
experiments_sep_24/exp_samples-0250_trial-025_control-0,Vanilla MPPI with obstacle costs,False,False,False,obs,250,25,True,"[3.328253, -2.254278, 2.935585]","[-0.339083, 4.097563, 0]",0.1,0.02,15,5.0,0.0,8.0,False,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"['x', 'y', 'theta']",1,['angvel'],4.0,-6.0,6.0,"[0.0, 0.0, 0.0]","[1.0, 1.0, 0.0]",0.2,False,True,2.44,2840.41137,"[-0.28393081017533156, 4.14719868368243, 2.209183479191857]",False,False,,
experiments_sep_24/exp_samples-0250_trial-025_control-1,Vanilla MPPI with BRT costs,False,False,False,brt,250,25,True,"[3.328253, -2.254278, 2.935585]","[-0.339083, 4.097563, 0]",0.1,0.02,15,5.0,0.0,8.0,False,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"['x', 'y', 'theta']",1,['angvel'],4.0,-6.0,6.0,"[0.0, 0.0, 0.0]","[1.0, 1.0, 0.0]",0.2,True,False,11.44,53120.62018,"[-5.0120258622121705, 1.5335238159446378, 2.1501030764884783]",False,False,,
experiments_sep_24/exp_samples-0250_trial-025_control-2,Filtered MPPI with obstacle costs,,False,False,obs,250,25,True,"[3.328253, -2.254278, 2.935585]","[-0.339083, 4.097563, 0]",0.1,0.02,15,5.0,0.0,8.0,False,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"['x', 'y', 'theta']",1,['angvel'],4.0,-6.0,6.0,"[0.0, 0.0, 0.0]","[1.0, 1.0, 0.0]",0.2,False,True,11.06,8212.29384,"[-0.3157867166207626, 4.09566028734454, 3.1074288667242795]",False,False,False,True
experiments_sep_24/exp_samples-0250_trial-025_control-3,Filtered MPPI with BRT costs,,False,False,brt,250,25,True,"[3.328253, -2.254278, 2.935585]","[-0.339083, 4.097563, 0]",0.1,0.02,15,5.0,0.0,8.0,False,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"['x', 'y', 'theta']",1,['angvel'],4.0,-6.0,6.0,"[0.0, 0.0, 0.0]","[1.0, 1.0, 0.0]",0.2,False,True,12.780000000000001,13899.15721,"[-0.4078319009378993, 4.116766244249507, 0.8287687441420948]",False,False,False,True
experiments_sep_24/exp_samples-0250_trial-025_control-4,Sample-safe MPPI (our method),,False,True,obs,250,25,True,"[3.328253, -2.254278, 2.935585]","[-0.339083, 4.097563, 0]",0.1,0.02,15,5.0,0.0,8.0,False,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"['x', 'y', 'theta']",1,['angvel'],4.0,-6.0,6.0,"[0.0, 0.0, 0.0]","[1.0, 1.0, 0.0]",0.2,False,False,14.98,10793.65084,"[4.829554910795197, 3.1098498049822103, -1.8208185415284335]",False,False,False,True
experiments_sep_24/exp_samples-0250_trial-026_control-0,Vanilla MPPI with obstacle costs,False,False,False,obs,250,25,True,"[1.316288, -3.650275, 1.324787]","[1.36941, 3.667435, 0]",0.1,0.02,15,5.0,0.0,8.0,False,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"['x', 'y', 'theta']",1,['angvel'],4.0,-6.0,6.0,"[0.0, 0.0, 0.0]","[1.0, 1.0, 0.0]",0.2,False,True,5.24,3537.18179,"[1.3972881345798474, 3.6655363932749165, 2.508146024343609]",False,False,,
experiments_sep_24/exp_samples-0250_trial-026_control-1,Vanilla MPPI with BRT costs,False,False,False,brt,250,25,True,"[1.316288, -3.650275, 1.324787]","[1.36941, 3.667435, 0]",0.1,0.02,15,5.0,0.0,8.0,False,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"['x', 'y', 'theta']",1,['angvel'],4.0,-6.0,6.0,"[0.0, 0.0, 0.0]","[1.0, 1.0, 0.0]",0.2,False,True,2.86,2260.8921,"[1.3695133602023477, 3.748304114990047, -0.9119045949688491]",False,False,,
experiments_sep_24/exp_samples-0250_trial-026_control-2,Filtered MPPI with obstacle costs,,False,False,obs,250,25,True,"[1.316288, -3.650275, 1.324787]","[1.36941, 3.667435, 0]",0.1,0.02,15,5.0,0.0,8.0,False,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"['x', 'y', 'theta']",1,['angvel'],4.0,-6.0,6.0,"[0.0, 0.0, 0.0]","[1.0, 1.0, 0.0]",0.2,False,True,4.5,2905.52603,"[1.455099783329989, 3.6408104071368, 2.810580821425237]",False,False,False,True
experiments_sep_24/exp_samples-0250_trial-026_control-3,Filtered MPPI with BRT costs,,False,False,brt,250,25,True,"[1.316288, -3.650275, 1.324787]","[1.36941, 3.667435, 0]",0.1,0.02,15,5.0,0.0,8.0,False,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"['x', 'y', 'theta']",1,['angvel'],4.0,-6.0,6.0,"[0.0, 0.0, 0.0]","[1.0, 1.0, 0.0]",0.2,False,True,2.86,2260.8921,"[1.3695133602023477, 3.748304114990047, -0.9119045949688491]",False,False,False,True
experiments_sep_24/exp_samples-0250_trial-026_control-4,Sample-safe MPPI (our method),,False,True,obs,250,25,True,"[1.316288, -3.650275, 1.324787]","[1.36941, 3.667435, 0]",0.1,0.02,15,5.0,0.0,8.0,False,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"['x', 'y', 'theta']",1,['angvel'],4.0,-6.0,6.0,"[0.0, 0.0, 0.0]","[1.0, 1.0, 0.0]",0.2,False,True,2.2600000000000002,1974.35255,"[1.357720861612781, 3.7420762157012377, -0.2474782567307856]",False,False,False,True
experiments_sep_24/exp_samples-0250_trial-027_control-0,Vanilla MPPI with obstacle costs,False,False,False,obs,250,25,True,"[3.718607, -3.146203, 1.298723]","[3.37173, 1.851115, 0]",0.1,0.02,15,5.0,0.0,8.0,False,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"['x', 'y', 'theta']",1,['angvel'],4.0,-6.0,6.0,"[0.0, 0.0, 0.0]","[1.0, 1.0, 0.0]",0.2,False,True,1.28,685.03898,"[3.4221961746173997, 1.8002195560522962, 1.65260806555228]",False,False,,
experiments_sep_24/exp_samples-0250_trial-027_control-1,Vanilla MPPI with BRT costs,False,False,False,brt,250,25,True,"[3.718607, -3.146203, 1.298723]","[3.37173, 1.851115, 0]",0.1,0.02,15,5.0,0.0,8.0,False,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"['x', 'y', 'theta']",1,['angvel'],4.0,-6.0,6.0,"[0.0, 0.0, 0.0]","[1.0, 1.0, 0.0]",0.2,False,False,14.98,15002.10409,"[-1.057796308422628, -0.7994995543837393, -0.3209734491017282]",False,False,,
experiments_sep_24/exp_samples-0250_trial-027_control-2,Filtered MPPI with obstacle costs,,False,False,obs,250,25,True,"[3.718607, -3.146203, 1.298723]","[3.37173, 1.851115, 0]",0.1,0.02,15,5.0,0.0,8.0,False,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"['x', 'y', 'theta']",1,['angvel'],4.0,-6.0,6.0,"[0.0, 0.0, 0.0]","[1.0, 1.0, 0.0]",0.2,False,True,1.28,685.03898,"[3.4221961746173997, 1.8002195560522962, 1.65260806555228]",False,False,False,True
