path,control_profile,apply_safety_filter_to_final_control,apply_safety_filter_to_nominal_trajectory,apply_safety_filter_to_samples,cost_from_obstacles_or_BRT,mppi_samples,mppi_horizon,mppi_temperature,mppi_angvel_control_noise_mean,mppi_angvel_control_noise_stddev,mppi_initial_control_is_mean,save_samples,episode_id,init_state,goal_state,goal_state_threshold,timestep,trial_max_duration,brt_filename,safety_filter_type,safety_filter_value_threshold,dynamics_name,state_dim,state_labels,control_dim,control_labels,dynamics_linvel,dynamics_angvel_min,dynamics_angvel_max,Phi_terminal_state_cost_weights,Q_running_state_cost_weights,action_cost_weights,crashed,goal_reached,time_elapsed,total_cost,terminal_state,control_compute_time_avg,control_compute_time_std,relative_cost
experiments_oct_1/exp_samples-0100_ep-075_control-3,Filtered MPPI with BRT costs,True,False,False,brt,100,25,5.0,0.0,8.0,False,True,75,"(2.018483, 3.514505, -0.585479)","(1.149015, -3.314145, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,7.48,13383.90906,"(1.1266785165086304, -3.3754432259062734, 1.6669787027321927)",False,False,
experiments_oct_1/exp_samples-0100_ep-075_control-4,Sample-safe MPPI (our method),True,False,True,obs,100,25,5.0,0.0,8.0,False,True,75,"(2.018483, 3.514505, -0.585479)","(1.149015, -3.314145, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,2.02,2090.37661,"(1.1656556692080713, -3.239375628305856, -1.603470052378144)",False,False,
experiments_oct_1/exp_samples-0100_ep-076_control-0,Vanilla MPPI with obstacle costs,False,False,False,obs,100,25,5.0,0.0,8.0,False,True,76,"(0.99751, -4.156048, -1.439352)","(3.465437, 1.913849, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,True,False,1.96,3547.09428,"(4.98139454139661, -0.2868473758846251, 1.4123435300653382)",False,False,
experiments_oct_1/exp_samples-0100_ep-076_control-1,Vanilla MPPI with BRT costs,False,False,False,brt,100,25,5.0,0.0,8.0,False,True,76,"(0.99751, -4.156048, -1.439352)","(3.465437, 1.913849, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,True,False,6.24,22806.41073,"(-5.003175143062225, -4.0065560112519165, 2.147239708326727)",False,False,
experiments_oct_1/exp_samples-0100_ep-076_control-2,Filtered MPPI with obstacle costs,True,False,False,obs,100,25,5.0,0.0,8.0,False,True,76,"(0.99751, -4.156048, -1.439352)","(3.465437, 1.913849, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,4.2,3896.42812,"(3.4116976048931833, 1.9924649344032586, -0.8124781793141027)",False,False,
experiments_oct_1/exp_samples-0100_ep-076_control-3,Filtered MPPI with BRT costs,True,False,False,brt,100,25,5.0,0.0,8.0,False,True,76,"(0.99751, -4.156048, -1.439352)","(3.465437, 1.913849, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,9.3,19735.45259,"(3.440068488424271, 1.8882219792150121, 1.6931419912957848)",False,False,
experiments_oct_1/exp_samples-0100_ep-076_control-4,Sample-safe MPPI (our method),True,False,True,obs,100,25,5.0,0.0,8.0,False,True,76,"(0.99751, -4.156048, -1.439352)","(3.465437, 1.913849, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,2.2600000000000002,2774.87664,"(3.4856181453374733, 1.8386018098439838, 1.5654457723381467)",False,False,
experiments_oct_1/exp_samples-0100_ep-077_control-0,Vanilla MPPI with obstacle costs,False,False,False,obs,100,25,5.0,0.0,8.0,False,True,77,"(1.615213, 3.73339, 2.583069)","(3.717717, -2.664891, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,2.74,3780.05138,"(3.655834529270704, -2.5951580794883147, -0.7124586602680258)",False,False,1.31472778355626
experiments_oct_1/exp_samples-0100_ep-077_control-1,Vanilla MPPI with BRT costs,False,False,False,brt,100,25,5.0,0.0,8.0,False,True,77,"(1.615213, 3.73339, 2.583069)","(3.717717, -2.664891, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,4.0,9015.26014,"(3.6437044322260075, -2.6234464793633316, -0.34341000495410423)",False,False,3.1355692794962224
experiments_oct_1/exp_samples-0100_ep-077_control-2,Filtered MPPI with obstacle costs,True,False,False,obs,100,25,5.0,0.0,8.0,False,True,77,"(1.615213, 3.73339, 2.583069)","(3.717717, -2.664891, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,2.7600000000000002,3824.62749,"(3.698332429868355, -2.645176304890323, -0.1857155288366492)",False,False,1.3302316601992967
experiments_oct_1/exp_samples-0100_ep-077_control-3,Filtered MPPI with BRT costs,True,False,False,brt,100,25,5.0,0.0,8.0,False,True,77,"(1.615213, 3.73339, 2.583069)","(3.717717, -2.664891, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,4.0,9015.26014,"(3.6437044322260075, -2.6234464793633316, -0.34341000495410423)",False,False,3.1355692794962224
experiments_oct_1/exp_samples-0100_ep-077_control-4,Sample-safe MPPI (our method),True,False,True,obs,100,25,5.0,0.0,8.0,False,True,77,"(1.615213, 3.73339, 2.583069)","(3.717717, -2.664891, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,2.42,2875.15897,"(3.7555629909107195, -2.6773844685427406, -2.346509259598253)",False,False,1.0
experiments_oct_1/exp_samples-0100_ep-078_control-0,Vanilla MPPI with obstacle costs,False,False,False,obs,100,25,5.0,0.0,8.0,False,True,78,"(3.737054, -3.173727, -0.804462)","(3.505972, 3.754019, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,False,14.98,15598.99048,"(-1.6036788313215096, 5.172827131875968, 3.129050500148532)",False,False,
experiments_oct_1/exp_samples-0100_ep-078_control-1,Vanilla MPPI with BRT costs,False,False,False,brt,100,25,5.0,0.0,8.0,False,True,78,"(3.737054, -3.173727, -0.804462)","(3.505972, 3.754019, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,True,False,0.4,91288.88989,"(5.07291712472722, -4.076023160706484, 0.12512114864286872)",False,False,
experiments_oct_1/exp_samples-0100_ep-078_control-2,Filtered MPPI with obstacle costs,True,False,False,obs,100,25,5.0,0.0,8.0,False,True,78,"(3.737054, -3.173727, -0.804462)","(3.505972, 3.754019, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,4.08,7136.90944,"(3.4320124202825335, 3.7037558072614183, 0.4155457084435059)",False,False,
experiments_oct_1/exp_samples-0100_ep-078_control-3,Filtered MPPI with BRT costs,True,False,False,brt,100,25,5.0,0.0,8.0,False,True,78,"(3.737054, -3.173727, -0.804462)","(3.505972, 3.754019, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,7.0600000000000005,12267.6459,"(3.556198533087658, 3.756497832891123, 3.1109784504195837)",False,False,
experiments_oct_1/exp_samples-0100_ep-078_control-4,Sample-safe MPPI (our method),True,False,True,obs,100,25,5.0,0.0,8.0,False,True,78,"(3.737054, -3.173727, -0.804462)","(3.505972, 3.754019, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,3.0,5583.53129,"(3.450872425739166, 3.677688332808932, 1.1029119834257397)",False,False,
experiments_oct_1/exp_samples-0100_ep-079_control-0,Vanilla MPPI with obstacle costs,False,False,False,obs,100,25,5.0,0.0,8.0,False,True,79,"(-3.813788, -3.526319, 3.049577)","(1.35863, 3.779422, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,True,False,0.62,2660.24205,"(-4.198909815921237, -1.799456264642332, 0.5567160912640654)",False,False,
experiments_oct_1/exp_samples-0100_ep-079_control-1,Vanilla MPPI with BRT costs,False,False,False,brt,100,25,5.0,0.0,8.0,False,True,79,"(-3.813788, -3.526319, 3.049577)","(1.35863, 3.779422, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,True,False,0.36,31818.87056,"(-5.057348444757926, -4.173616731292568, -2.5122584342872845)",False,False,
experiments_oct_1/exp_samples-0100_ep-079_control-2,Filtered MPPI with obstacle costs,True,False,False,obs,100,25,5.0,0.0,8.0,False,True,79,"(-3.813788, -3.526319, 3.049577)","(1.35863, 3.779422, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,4.16,9898.26251,"(1.2918258838308874, 3.770202870597545, 0.02528630059522019)",False,False,
experiments_oct_1/exp_samples-0100_ep-079_control-3,Filtered MPPI with BRT costs,True,False,False,brt,100,25,5.0,0.0,8.0,False,True,79,"(-3.813788, -3.526319, 3.049577)","(1.35863, 3.779422, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,False,14.98,21668.62717,"(-0.7327860957292935, -0.8796750977335406, -0.45982256882232964)",False,False,
experiments_oct_1/exp_samples-0100_ep-079_control-4,Sample-safe MPPI (our method),True,False,True,obs,100,25,5.0,0.0,8.0,False,True,79,"(-3.813788, -3.526319, 3.049577)","(1.35863, 3.779422, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,3.62,9170.55606,"(1.3301433293673401, 3.8452309082665845, -0.10435357501701326)",False,False,
experiments_oct_1/exp_samples-0100_ep-080_control-0,Vanilla MPPI with obstacle costs,False,False,False,obs,100,25,5.0,0.0,8.0,False,True,80,"(-3.989899, 2.087712, -0.034772)","(3.664576, -3.059923, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,3.66,7927.73097,"(3.702165601772078, -2.9724499133957396, -1.9654075487800198)",False,False,
experiments_oct_1/exp_samples-0100_ep-080_control-1,Vanilla MPPI with BRT costs,False,False,False,brt,100,25,5.0,0.0,8.0,False,True,80,"(-3.989899, 2.087712, -0.034772)","(3.664576, -3.059923, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,True,False,5.8,117120.95664,"(-5.052807379492225, 1.3005565448508638, -2.417330125276735)",False,False,
experiments_oct_1/exp_samples-0100_ep-080_control-2,Filtered MPPI with obstacle costs,True,False,False,obs,100,25,5.0,0.0,8.0,False,True,80,"(-3.989899, 2.087712, -0.034772)","(3.664576, -3.059923, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,3.66,7927.73097,"(3.702165601772078, -2.9724499133957396, -1.9654075487800198)",False,False,
experiments_oct_1/exp_samples-0100_ep-080_control-3,Filtered MPPI with BRT costs,True,False,False,brt,100,25,5.0,0.0,8.0,False,True,80,"(-3.989899, 2.087712, -0.034772)","(3.664576, -3.059923, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,8.06,20336.81103,"(3.675342459122765, -2.9915109035876903, -0.8083854050707213)",False,False,
experiments_oct_1/exp_samples-0100_ep-080_control-4,Sample-safe MPPI (our method),True,False,True,obs,100,25,5.0,0.0,8.0,False,True,80,"(-3.989899, 2.087712, -0.034772)","(3.664576, -3.059923, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,2.46,3892.36984,"(3.6591811183584055, -3.033557674941697, -0.8629104896104747)",False,False,
experiments_oct_1/exp_samples-0100_ep-081_control-0,Vanilla MPPI with obstacle costs,False,False,False,obs,100,25,5.0,0.0,8.0,False,True,81,"(4.215226, -4.268634, -1.936979)","(3.614941, 1.3156, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,2.2,2338.49702,"(3.574277759345318, 1.2531583379587066, 0.750551092525634)",False,False,0.9580273213598978
experiments_oct_1/exp_samples-0100_ep-081_control-1,Vanilla MPPI with BRT costs,False,False,False,brt,100,25,5.0,0.0,8.0,False,True,81,"(4.215226, -4.268634, -1.936979)","(3.614941, 1.3156, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,2.2,2333.68514,"(3.5957630988446323, 1.2462938825887557, 0.7435575767342111)",False,False,0.9560560071064783
experiments_oct_1/exp_samples-0100_ep-081_control-2,Filtered MPPI with obstacle costs,True,False,False,obs,100,25,5.0,0.0,8.0,False,True,81,"(4.215226, -4.268634, -1.936979)","(3.614941, 1.3156, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,2.22,2386.10054,"(3.602732372127009, 1.26438579060867, 0.8239361816087958)",False,False,0.9775293657768295
experiments_oct_1/exp_samples-0100_ep-081_control-3,Filtered MPPI with BRT costs,True,False,False,brt,100,25,5.0,0.0,8.0,False,True,81,"(4.215226, -4.268634, -1.936979)","(3.614941, 1.3156, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,2.2,2333.68514,"(3.5957630988446323, 1.2462938825887557, 0.7435575767342111)",False,False,0.9560560071064783
experiments_oct_1/exp_samples-0100_ep-081_control-4,Sample-safe MPPI (our method),True,False,True,obs,100,25,5.0,0.0,8.0,False,True,81,"(4.215226, -4.268634, -1.936979)","(3.614941, 1.3156, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,2.2600000000000002,2440.95024,"(3.58203807034654, 1.2521804496377718, 0.6585834751238977)",False,False,1.0
experiments_oct_1/exp_samples-0100_ep-082_control-0,Vanilla MPPI with obstacle costs,False,False,False,obs,100,25,5.0,0.0,8.0,False,True,82,"(-3.438376, 0.389769, 1.877288)","(3.480628, 3.719546, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,True,False,13.66,15333.45743,"(1.235992181613689, 5.011402353929003, -1.9146529230131808)",False,False,
experiments_oct_1/exp_samples-0100_ep-082_control-1,Vanilla MPPI with BRT costs,False,False,False,brt,100,25,5.0,0.0,8.0,False,True,82,"(-3.438376, 0.389769, 1.877288)","(3.480628, 3.719546, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,True,False,0.5,101856.69974,"(-5.05661568125439, 1.6127196962102426, 2.54292825836348)",False,False,
experiments_oct_1/exp_samples-0100_ep-082_control-2,Filtered MPPI with obstacle costs,True,False,False,obs,100,25,5.0,0.0,8.0,False,True,82,"(-3.438376, 0.389769, 1.877288)","(3.480628, 3.719546, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,2.56,4141.80466,"(3.4395268771715, 3.675723635675951, 0.33028232609335006)",False,False,
experiments_oct_1/exp_samples-0100_ep-082_control-3,Filtered MPPI with BRT costs,True,False,False,brt,100,25,5.0,0.0,8.0,False,True,82,"(-3.438376, 0.389769, 1.877288)","(3.480628, 3.719546, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,2.56,4381.80883,"(3.456108339897869, 3.6574446060922416, 0.16312298778279244)",False,False,
experiments_oct_1/exp_samples-0100_ep-082_control-4,Sample-safe MPPI (our method),True,False,True,obs,100,25,5.0,0.0,8.0,False,True,82,"(-3.438376, 0.389769, 1.877288)","(3.480628, 3.719546, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,2.42,3684.73289,"(3.4491362881422463, 3.661713888286038, 0.22842247592534326)",False,False,
experiments_oct_1/exp_samples-0100_ep-083_control-0,Vanilla MPPI with obstacle costs,False,False,False,obs,100,25,5.0,0.0,8.0,False,True,83,"(1.760085, 3.490305, -0.363853)","(3.388484, -2.785306, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,1.82,1609.29653,"(3.4544569302163297, -2.7493355380163798, -2.281931350720802)",False,False,1.0183122912678353
experiments_oct_1/exp_samples-0100_ep-083_control-1,Vanilla MPPI with BRT costs,False,False,False,brt,100,25,5.0,0.0,8.0,False,True,83,"(1.760085, 3.490305, -0.363853)","(3.388484, -2.785306, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,1.84,1644.22981,"(3.4356920573770964, -2.741458414709311, -2.313044902651354)",False,False,1.0404169734908815
experiments_oct_1/exp_samples-0100_ep-083_control-2,Filtered MPPI with obstacle costs,True,False,False,obs,100,25,5.0,0.0,8.0,False,True,83,"(1.760085, 3.490305, -0.363853)","(3.388484, -2.785306, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,1.82,1609.29653,"(3.4544569302163297, -2.7493355380163798, -2.281931350720802)",False,False,1.0183122912678353
experiments_oct_1/exp_samples-0100_ep-083_control-3,Filtered MPPI with BRT costs,True,False,False,brt,100,25,5.0,0.0,8.0,False,True,83,"(1.760085, 3.490305, -0.363853)","(3.388484, -2.785306, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,1.84,1644.22981,"(3.4356920573770964, -2.741458414709311, -2.313044902651354)",False,False,1.0404169734908815
experiments_oct_1/exp_samples-0100_ep-083_control-4,Sample-safe MPPI (our method),True,False,True,obs,100,25,5.0,0.0,8.0,False,True,83,"(1.760085, 3.490305, -0.363853)","(3.388484, -2.785306, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,1.86,1580.35658,"(3.422221611514767, -2.7362709939073335, -2.59432827325846)",False,False,1.0
experiments_oct_1/exp_samples-0100_ep-084_control-0,Vanilla MPPI with obstacle costs,False,False,False,obs,100,25,5.0,0.0,8.0,False,True,84,"(3.625815, 1.868207, -1.00607)","(3.464687, -3.240633, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,5.82,2768.15636,"(3.497125557382625, -3.220643143918314, -2.207573186304661)",False,False,
experiments_oct_1/exp_samples-0100_ep-084_control-1,Vanilla MPPI with BRT costs,False,False,False,brt,100,25,5.0,0.0,8.0,False,True,84,"(3.625815, 1.868207, -1.00607)","(3.464687, -3.240633, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,True,False,0.16,70258.68158,"(4.130124147494224, 1.380733808478295, -0.4240454085947434)",False,False,
experiments_oct_1/exp_samples-0100_ep-084_control-2,Filtered MPPI with obstacle costs,True,False,False,obs,100,25,5.0,0.0,8.0,False,True,84,"(3.625815, 1.868207, -1.00607)","(3.464687, -3.240633, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,4.38,1877.55578,"(3.461352524795412, -3.3123996004423195, 1.1304958758014214)",False,False,
experiments_oct_1/exp_samples-0100_ep-084_control-3,Filtered MPPI with BRT costs,True,False,False,brt,100,25,5.0,0.0,8.0,False,True,84,"(3.625815, 1.868207, -1.00607)","(3.464687, -3.240633, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,5.2,2404.30036,"(3.4643163547002516, -3.339900426599103, 1.2839715994281455)",False,False,
experiments_oct_1/exp_samples-0100_ep-084_control-4,Sample-safe MPPI (our method),True,False,True,obs,100,25,5.0,0.0,8.0,False,True,84,"(3.625815, 1.868207, -1.00607)","(3.464687, -3.240633, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,1.36,766.40915,"(3.5114027451556673, -3.1704993937073676, -2.2443704979399524)",False,False,
