path,control_profile,apply_safety_filter_to_final_control,apply_safety_filter_to_nominal_trajectory,apply_safety_filter_to_samples,cost_from_obstacles_or_BRT,mppi_samples,mppi_horizon,mppi_temperature,mppi_angvel_control_noise_mean,mppi_angvel_control_noise_stddev,mppi_initial_control_is_mean,save_samples,episode_id,init_state,goal_state,goal_state_threshold,timestep,trial_max_duration,brt_filename,safety_filter_type,safety_filter_value_threshold,dynamics_name,state_dim,state_labels,control_dim,control_labels,dynamics_linvel,dynamics_angvel_min,dynamics_angvel_max,Phi_terminal_state_cost_weights,Q_running_state_cost_weights,action_cost_weights,crashed,goal_reached,time_elapsed,total_cost,terminal_state,control_compute_time_avg,control_compute_time_std,relative_cost
experiments_nov_6_no_lookahead/exp_samples-0020_ep-007_control-4,Shield MPPI,False,False,False,shield,20,50,5.0,0.0,4.0,False,False,7,"(0.651467, -4.162446, 0.683753)","(1.060588, 3.963682, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,11.8,7854.54771,"(1.1272703153054184, 3.8985666445702187, 2.3779367357321615)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0020_ep-007_control-5,Sample-safe MPPI (our method),True,False,True,obs,20,50,5.0,0.0,4.0,False,False,7,"(0.651467, -4.162446, 0.683753)","(1.060588, 3.963682, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,4.82,5090.1574,"(0.9788307729742344, 4.014908396040284, 0.11341618906694828)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0020_ep-008_control-0,Vanilla MPPI with obstacle costs,False,False,False,obs,20,50,5.0,0.0,4.0,False,False,8,"(1.307642, 4.036694, 2.687617)","(1.345402, -3.409916, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,True,False,1.52,5308.35805,"(-1.4550917798440248, 4.907720028851474, 2.93646974344055)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0020_ep-008_control-1,Vanilla MPPI with BRT costs,False,False,False,brt,20,50,5.0,0.0,4.0,False,False,8,"(1.307642, 4.036694, 2.687617)","(1.345402, -3.409916, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,True,False,15.780000000000001,157290.41449,"(-4.328026815474766, 0.7698768120782398, -0.7558451874872563)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0020_ep-008_control-2,Filtered MPPI with obstacle costs,True,False,False,obs,20,50,5.0,0.0,4.0,False,False,8,"(1.307642, 4.036694, 2.687617)","(1.345402, -3.409916, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,False,19.98,20500.8586,"(-2.5685450967449386, -4.519819158768477, 0.4798957418144507)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0020_ep-008_control-3,Filtered MPPI with BRT costs,True,False,False,brt,20,50,5.0,0.0,4.0,False,False,8,"(1.307642, 4.036694, 2.687617)","(1.345402, -3.409916, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,False,19.98,51058.67632,"(3.1613231486202444, -2.341736030651171, -0.10550339460103952)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0020_ep-008_control-4,Shield MPPI,False,False,False,shield,20,50,5.0,0.0,4.0,False,False,8,"(1.307642, 4.036694, 2.687617)","(1.345402, -3.409916, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,13.16,19075.9536,"(1.342395850159687, -3.3438036891279803, -1.2301242657066163)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0020_ep-008_control-5,Sample-safe MPPI (our method),True,False,True,obs,20,50,5.0,0.0,4.0,False,False,8,"(1.307642, 4.036694, 2.687617)","(1.345402, -3.409916, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,13.700000000000001,8831.51416,"(1.3470050566795622, -3.3235467107357617, -1.1353617948210473)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0020_ep-009_control-0,Vanilla MPPI with obstacle costs,False,False,False,obs,20,50,5.0,0.0,4.0,False,False,9,"(0.143676, 3.531251, -2.146967)","(3.340227, -2.753092, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,True,False,3.02,9593.29421,"(-4.985637035107013, 0.8313527119462596, -1.9902755872649747)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0020_ep-009_control-1,Vanilla MPPI with BRT costs,False,False,False,brt,20,50,5.0,0.0,4.0,False,False,9,"(0.143676, 3.531251, -2.146967)","(3.340227, -2.753092, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,True,False,0.22,40597.38632,"(-0.18461179490179241, 3.186293838777899, -2.552207981554833)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0020_ep-009_control-2,Filtered MPPI with obstacle costs,True,False,False,obs,20,50,5.0,0.0,4.0,False,False,9,"(0.143676, 3.531251, -2.146967)","(3.340227, -2.753092, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,7.22,14535.18277,"(3.3071869732200883, -2.687564298771682, -0.8076830115022902)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0020_ep-009_control-3,Filtered MPPI with BRT costs,True,False,False,brt,20,50,5.0,0.0,4.0,False,False,9,"(0.143676, 3.531251, -2.146967)","(3.340227, -2.753092, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,False,19.98,141185.21975,"(2.8061643650873505, 0.05003955644906555, 0.5574616776026109)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0020_ep-009_control-4,Shield MPPI,False,False,False,shield,20,50,5.0,0.0,4.0,False,False,9,"(0.143676, 3.531251, -2.146967)","(3.340227, -2.753092, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,16.64,7244.77217,"(3.383872174039762, -2.815593572857773, 2.4868141238315875)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0020_ep-009_control-5,Sample-safe MPPI (our method),True,False,True,obs,20,50,5.0,0.0,4.0,False,False,9,"(0.143676, 3.531251, -2.146967)","(3.340227, -2.753092, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,False,19.98,7546.76156,"(3.7449134429073587, -3.5230562822488234, 1.0914017439992723)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0020_ep-010_control-0,Vanilla MPPI with obstacle costs,False,False,False,obs,20,50,5.0,0.0,4.0,False,False,10,"(3.048672, -4.284163, 1.737872)","(3.342942, 2.095302, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,True,False,1.34,1841.12487,"(3.1012436508951446, -1.577875979611127, 1.3595530267203433)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0020_ep-010_control-1,Vanilla MPPI with BRT costs,False,False,False,brt,20,50,5.0,0.0,4.0,False,False,10,"(3.048672, -4.284163, 1.737872)","(3.342942, 2.095302, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,False,19.98,55623.91101,"(-1.0939149197350995, -0.7534622977301241, -0.3833047802572942)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0020_ep-010_control-2,Filtered MPPI with obstacle costs,True,False,False,obs,20,50,5.0,0.0,4.0,False,False,10,"(3.048672, -4.284163, 1.737872)","(3.342942, 2.095302, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,False,19.98,22465.62554,"(-3.5891038086940563, 0.47810841608211935, -0.4860981952386858)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0020_ep-010_control-3,Filtered MPPI with BRT costs,True,False,False,brt,20,50,5.0,0.0,4.0,False,False,10,"(3.048672, -4.284163, 1.737872)","(3.342942, 2.095302, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,False,19.98,55740.16499,"(-1.6869993989084198, -0.6205723786913608, -0.2957996443109874)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0020_ep-010_control-4,Shield MPPI,False,False,False,shield,20,50,5.0,0.0,4.0,False,False,10,"(3.048672, -4.284163, 1.737872)","(3.342942, 2.095302, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,8.700000000000001,5814.558,"(3.309510486539338, 2.165288167689448, -0.6038014602490627)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0020_ep-010_control-5,Sample-safe MPPI (our method),True,False,True,obs,20,50,5.0,0.0,4.0,False,False,10,"(3.048672, -4.284163, 1.737872)","(3.342942, 2.095302, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,7.1000000000000005,3926.62348,"(3.3132152197487406, 2.158254781296812, -0.6910499878414136)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0020_ep-011_control-0,Vanilla MPPI with obstacle costs,False,False,False,obs,20,50,5.0,0.0,4.0,False,False,11,"(3.497966, -3.951726, 2.963435)","(3.643052, 1.305385, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,True,False,2.1,3675.44221,"(-0.24173133360690494, -3.0914840011979074, 2.5538203091926164)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0020_ep-011_control-1,Vanilla MPPI with BRT costs,False,False,False,brt,20,50,5.0,0.0,4.0,False,False,11,"(3.497966, -3.951726, 2.963435)","(3.643052, 1.305385, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,True,False,11.14,174363.72054,"(-4.5791542515161305, 0.8262239050026918, -0.8613305304722152)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0020_ep-011_control-2,Filtered MPPI with obstacle costs,True,False,False,obs,20,50,5.0,0.0,4.0,False,False,11,"(3.497966, -3.951726, 2.963435)","(3.643052, 1.305385, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,False,19.98,22760.98346,"(-3.640914034699087, 2.106170843011702, -2.8930778783936164)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0020_ep-011_control-3,Filtered MPPI with BRT costs,True,False,False,brt,20,50,5.0,0.0,4.0,False,False,11,"(3.497966, -3.951726, 2.963435)","(3.643052, 1.305385, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,False,19.98,54644.16668,"(0.8468810890159979, -3.0750836410373323, 0.9588965271417331)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0020_ep-011_control-4,Shield MPPI,False,False,False,shield,20,50,5.0,0.0,4.0,False,False,11,"(3.497966, -3.951726, 2.963435)","(3.643052, 1.305385, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,False,19.98,21788.36732,"(-2.1789315854905897, 2.5654988343416187, -2.507660848658262)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0020_ep-011_control-5,Sample-safe MPPI (our method),True,False,True,obs,20,50,5.0,0.0,4.0,False,False,11,"(3.497966, -3.951726, 2.963435)","(3.643052, 1.305385, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,4.6000000000000005,4700.86009,"(3.5741195307817772, 1.2477164515079429, 0.6844979820017407)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0020_ep-012_control-0,Vanilla MPPI with obstacle costs,False,False,False,obs,20,50,5.0,0.0,4.0,False,False,12,"(3.920616, 1.997344, 0.114987)","(2.004224, -4.280483, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,True,False,1.96,6729.86211,"(3.716701862038858, 4.982244615367406, 2.7269140501056377)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0020_ep-012_control-1,Vanilla MPPI with BRT costs,False,False,False,brt,20,50,5.0,0.0,4.0,False,False,12,"(3.920616, 1.997344, 0.114987)","(2.004224, -4.280483, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,True,False,2.0,86843.15999,"(3.637020331887075, 4.356804851442563, -2.8396867727694435)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0020_ep-012_control-2,Filtered MPPI with obstacle costs,True,False,False,obs,20,50,5.0,0.0,4.0,False,False,12,"(3.920616, 1.997344, 0.114987)","(2.004224, -4.280483, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,7.08,12560.20039,"(2.0593891478566446, -4.3180842672408, -3.0115413134168274)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0020_ep-012_control-3,Filtered MPPI with BRT costs,True,False,False,brt,20,50,5.0,0.0,4.0,False,False,12,"(3.920616, 1.997344, 0.114987)","(2.004224, -4.280483, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,False,19.98,234438.54541,"(-1.046098512782741, -3.1013362314635144, 1.1501647346981958)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0020_ep-012_control-4,Shield MPPI,False,False,False,shield,20,50,5.0,0.0,4.0,False,False,12,"(3.920616, 1.997344, 0.114987)","(2.004224, -4.280483, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,False,19.98,37518.34312,"(1.06186044894911, -1.0807228011517602, -2.4278426332816836)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0020_ep-012_control-5,Sample-safe MPPI (our method),True,False,True,obs,20,50,5.0,0.0,4.0,False,False,12,"(3.920616, 1.997344, 0.114987)","(2.004224, -4.280483, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,False,19.98,14265.97565,"(3.361371941983237, -4.087443631857897, -2.3062325437616735)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0020_ep-013_control-0,Vanilla MPPI with obstacle costs,False,False,False,obs,20,50,5.0,0.0,4.0,False,False,13,"(3.776327, -3.583746, -2.796705)","(3.501281, 1.550263, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,True,False,2.2600000000000002,4031.72143,"(-0.19238170272464336, -3.0707220586001966, 2.58295080071765)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0020_ep-013_control-1,Vanilla MPPI with BRT costs,False,False,False,brt,20,50,5.0,0.0,4.0,False,False,13,"(3.776327, -3.583746, -2.796705)","(3.501281, 1.550263, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,True,False,5.26,106670.93617,"(4.336421766220265, -0.45378113359053357, 2.711559635282926)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0020_ep-013_control-2,Filtered MPPI with obstacle costs,True,False,False,obs,20,50,5.0,0.0,4.0,False,False,13,"(3.776327, -3.583746, -2.796705)","(3.501281, 1.550263, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,False,19.98,21986.45524,"(-3.4027206869016955, 2.309443309005527, -2.5986610900619977)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0020_ep-013_control-3,Filtered MPPI with BRT costs,True,False,False,brt,20,50,5.0,0.0,4.0,False,False,13,"(3.776327, -3.583746, -2.796705)","(3.501281, 1.550263, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,False,19.98,84588.6079,"(1.2248950380891492, -2.655954904558106, 0.6288935568223697)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0020_ep-013_control-4,Shield MPPI,False,False,False,shield,20,50,5.0,0.0,4.0,False,False,13,"(3.776327, -3.583746, -2.796705)","(3.501281, 1.550263, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,False,19.98,18276.92396,"(0.07921500095699652, 4.954042150210484, 2.9231131370028045)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0020_ep-013_control-5,Sample-safe MPPI (our method),True,False,True,obs,20,50,5.0,0.0,4.0,False,False,13,"(3.776327, -3.583746, -2.796705)","(3.501281, 1.550263, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,4.64,4790.0035,"(3.4669388909716785, 1.4944453364397297, 1.3215550052093175)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0020_ep-014_control-0,Vanilla MPPI with obstacle costs,False,False,False,obs,20,50,5.0,0.0,4.0,False,False,14,"(3.936078, 1.914365, -1.801838)","(1.165392, -3.539117, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,True,False,1.48,1744.44335,"(3.1758151604926614, -0.9624822708651533, -1.7051853398392993)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0020_ep-014_control-1,Vanilla MPPI with BRT costs,False,False,False,brt,20,50,5.0,0.0,4.0,False,False,14,"(3.936078, 1.914365, -1.801838)","(1.165392, -3.539117, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,True,False,7.0,136419.89889,"(-3.8784099869897863, -3.0601056406808764, 0.15542923870537395)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0020_ep-014_control-2,Filtered MPPI with obstacle costs,True,False,False,obs,20,50,5.0,0.0,4.0,False,False,14,"(3.936078, 1.914365, -1.801838)","(1.165392, -3.539117, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,11.36,6252.89883,"(1.2072162746357917, -3.4659234117571556, -1.4525456946004331)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0020_ep-014_control-3,Filtered MPPI with BRT costs,True,False,False,brt,20,50,5.0,0.0,4.0,False,False,14,"(3.936078, 1.914365, -1.801838)","(1.165392, -3.539117, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,False,19.98,112293.76628,"(1.3595792256919774, -4.638132231222319, 2.9575824271287647)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0020_ep-014_control-4,Shield MPPI,False,False,False,shield,20,50,5.0,0.0,4.0,False,False,14,"(3.936078, 1.914365, -1.801838)","(1.165392, -3.539117, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,3.24,2206.64943,"(1.1937179384118828, -3.4650469355381768, -1.380136782246075)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0020_ep-014_control-5,Sample-safe MPPI (our method),True,False,True,obs,20,50,5.0,0.0,4.0,False,False,14,"(3.936078, 1.914365, -1.801838)","(1.165392, -3.539117, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,3.16,2117.30904,"(1.1695936611554174, -3.460009344619807, -1.4828760714736549)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0020_ep-015_control-0,Vanilla MPPI with obstacle costs,False,False,False,obs,20,50,5.0,0.0,4.0,False,False,15,"(3.109575, -4.298357, 0.544496)","(3.488709, 1.578239, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,True,False,1.3800000000000001,1628.97401,"(3.1954743116502744, -1.7144365675474957, 1.7218185989792927)",False,False,
